OP_CARRIER,ORIGIN,DEST,COST,IS_POPULAR
WN,OAK,SEA,1,0
WN,OAK,SLC,1,0
WN,OAK,SNA,1,0
WN,OAK,STL,1,0
WN,OKC,BWI,1,0
WN,OKC,DAL,1,0
WN,OKC,DCA,1,0
WN,OKC,DEN,1,0
WN,OKC,HOU,1,0
WN,OKC,LAS,1,0
WN,OKC,MDW,1,0
WN,OKC,PHX,1,0
WN,OKC,STL,1,0
WN,OMA,DAL,1,0
WN,OMA,DCA,1,0
WN,OMA,DEN,1,0
WN,OMA,HOU,1,0
WN,OMA,LAS,1,0
WN,OMA,LAX,1,0
WN,OMA,MDW,1,0
WN,OMA,PHX,1,0
WN,OMA,STL,1,0
WN,ONT,DAL,1,0
WN,ONT,DEN,1,0
WN,ONT,LAS,1,0
WN,ONT,MDW,1,0
WN,ONT,OAK,1,0
WN,ONT,PDX,1,0
WN,ONT,PHX,1,0
WN,ONT,SJC,1,0
WN,ONT,SMF,1,0
WN,ORF,BWI,1,0
WN,ORF,MCO,1,0
WN,ORF,MDW,1,0
WN,PBI,ATL,1,0
WN,PBI,BWI,1,0
WN,PBI,ISP,1,0
WN,PDX,BUR,1,0
WN,PDX,DAL,1,0
WN,PDX,DEN,1,0
WN,PDX,LAS,1,0
WN,PDX,LAX,1,0
WN,PDX,MCI,1,0
WN,PDX,MDW,1,0
WN,PDX,OAK,1,0
WN,PDX,ONT,1,0
WN,PDX,PHX,1,0
WN,PDX,SAN,1,0
WN,PDX,SJC,1,0
WN,PDX,SMF,1,0
WN,PDX,STL,1,0
WN,PHL,ATL,1,0
WN,PHL,BNA,1,0
WN,PHL,DAL,1,0
WN,PHL,DEN,1,0
WN,PHL,FLL,1,0
WN,PHL,LAS,1,0
WN,PHL,MCO,1,0
WN,PHL,MDW,1,0
WN,PHL,PHX,1,0
WN,PHL,STL,1,0
WN,PHL,TPA,1,0
WN,PHX,ABQ,1,0
WN,PHX,ATL,1,0
WN,PHX,AUS,1,0
WN,PHX,BNA,1,0
WN,PHX,BOI,1,0
WN,PHX,BUF,1,0
WN,PHX,BUR,1,0
WN,PHX,BWI,1,0
WN,PHX,CLE,1,0
WN,PHX,CMH,1,0
WN,PHX,DAL,1,0
WN,PHX,DEN,1,0
WN,PHX,DSM,1,0
WN,PHX,DTW,1,0
WN,PHX,ELP,1,0
WN,PHX,EWR,1,0
WN,PHX,FLL,1,0
WN,PHX,GEG,1,0
WN,PHX,HOU,1,0
WN,PHX,ICT,1,0
WN,PHX,IND,1,0
WN,PHX,LAS,1,0
WN,PHX,LAX,1,0
WN,PHX,LIT,1,0
WN,PHX,MCI,1,0
WN,PHX,MCO,1,0
WN,PHX,MDW,1,0
WN,PHX,MKE,1,0
WN,PHX,MSP,1,0
WN,PHX,MSY,1,0
WN,PHX,OAK,1,0
WN,PHX,OKC,1,0
WN,PHX,OMA,1,0
WN,PHX,ONT,1,0
WN,PHX,PDX,1,0
WN,PHX,PHL,1,0
WN,PHX,PIT,1,0
WN,PHX,RDU,1,0
WN,PHX,RNO,1,0
WN,PHX,SAN,1,0
WN,PHX,SAT,1,0
WN,PHX,SDF,1,0
WN,PHX,SEA,1,0
WN,PHX,SFO,1,0
WN,PHX,SJC,1,0
WN,PHX,SLC,1,0
WN,PHX,SMF,1,0
WN,PHX,SNA,1,0
WN,PHX,STL,1,0
WN,PHX,TPA,1,0
WN,PHX,TUL,1,0
WN,PIT,ATL,1,0
WN,PIT,BNA,1,0
WN,PIT,BWI,1,0
WN,PIT,DAL,1,0
WN,PIT,DEN,1,0
WN,PIT,FLL,1,0
WN,PIT,HOU,1,0
WN,PIT,LAS,1,0
WN,PIT,LAX,1,0
WN,PIT,MCO,1,0
WN,PIT,MDW,1,0
WN,PIT,PHX,1,0
WN,PIT,RSW,1,0
WN,PIT,STL,1,0
WN,PIT,TPA,1,0
WN,PNS,BNA,1,0
WN,PNS,HOU,1,0
WN,PVD,BWI,1,0
WN,PVD,DCA,1,0
WN,PVD,FLL,1,0
WN,PVD,MCO,1,0
WN,PVD,MDW,1,0
WN,PVD,TPA,1,0
WN,PWM,BWI,1,0
WN,RDU,ATL,1,0
WN,RDU,BNA,1,0
WN,RDU,BWI,1,0
WN,RDU,DAL,1,0
WN,RDU,DEN,1,0
WN,RDU,FLL,1,0
WN,RDU,HOU,1,0
WN,RDU,LAS,1,0
WN,RDU,MCI,1,0
WN,RDU,MCO,1,0
WN,RDU,MDW,1,0
WN,RDU,PHX,1,0
WN,RDU,STL,1,0
WN,RDU,TPA,1,0
WN,RIC,ATL,1,0
WN,RNO,DEN,1,0
WN,RNO,LAS,1,0
WN,RNO,LAX,1,0
WN,RNO,OAK,1,0
WN,RNO,PHX,1,0
WN,RNO,SAN,1,0
WN,RNO,SJC,1,0
WN,ROC,BWI,1,0
WN,ROC,MCO,1,0
WN,ROC,TPA,1,0
WN,RSW,ATL,1,0
WN,RSW,BDL,1,0
WN,RSW,BWI,1,0
WN,RSW,CMH,1,0
WN,RSW,IND,1,0
WN,RSW,MDW,1,0
WN,RSW,MKE,1,0
WN,RSW,PIT,1,0
WN,RSW,STL,1,0
WN,SAN,ABQ,1,0
WN,SAN,ATL,1,0
WN,SAN,AUS,1,0
WN,SAN,BNA,1,0
WN,SAN,BOI,1,0
WN,SAN,BWI,1,0
WN,SAN,DAL,1,0
WN,SAN,DEN,1,0
WN,SAN,EWR,1,0
WN,SAN,HOU,1,0
WN,SAN,LAS,1,0
WN,SAN,MCI,1,0
WN,SAN,MCO,1,0
WN,SAN,MDW,1,0
WN,SAN,MSY,1,0
WN,SAN,OAK,1,0
WN,SAN,PDX,1,0
WN,SAN,PHX,1,0
WN,SAN,RNO,1,0
WN,SAN,SAT,1,0
WN,SAN,SEA,1,0
WN,SAN,SFO,1,0
WN,SAN,SJC,1,0
WN,SAN,SLC,1,0
WN,SAN,SMF,1,0
WN,SAN,STL,1,0
WN,SAN,TPA,1,0
WN,SAN,TUS,1,0
WN,SAT,ATL,1,0
WN,SAT,BNA,1,0
WN,SAT,BWI,1,0
WN,SAT,DAL,1,0
WN,SAT,DEN,1,0
WN,SAT,ELP,1,0
WN,SAT,FLL,1,0
WN,SAT,HOU,1,0
WN,SAT,LAS,1,0
WN,SAT,LAX,1,0
WN,SAT,MCI,1,0
WN,SAT,MCO,1,0
WN,SAT,MDW,1,0
WN,SAT,MSY,1,0
WN,SAT,OAK,1,0
WN,SAT,PHX,1,0
WN,SAT,SAN,1,0
WN,SAT,STL,1,0
WN,SAT,TPA,1,0
WN,SDF,BWI,1,0
WN,SDF,DEN,1,0
WN,SDF,HOU,1,0
WN,SDF,LAS,1,0
WN,SDF,MCO,1,0
WN,SDF,MDW,1,0
WN,SDF,PHX,1,0
WN,SDF,TPA,1,0
WN,SEA,BWI,1,0
WN,SEA,DAL,1,0
WN,SEA,DEN,1,0
WN,SEA,LAS,1,0
WN,SEA,MCI,1,0
WN,SEA,MDW,1,0
WN,SEA,OAK,1,0
WN,SEA,PHX,1,0
WN,SEA,SAN,1,0
WN,SEA,SJC,1,0
WN,SEA,SMF,1,0
WN,SEA,STL,1,0
WN,SFO,AUS,1,0
WN,SFO,BUR,1,0
WN,SFO,DAL,1,0
WN,SFO,DEN,1,0
WN,SFO,LAS,1,0
WN,SFO,LAX,1,0
WN,SFO,MDW,1,0
WN,SFO,PHX,1,0
WN,SFO,SAN,1,0
WN,SFO,STL,1,0
WN,SJC,AUS,1,0
WN,SJC,BOI,1,0
WN,SJC,BUR,1,0
WN,SJC,BWI,1,0
WN,SJC,DAL,1,0
WN,SJC,DEN,1,0
WN,SJC,GEG,1,0
WN,SJC,HOU,1,0
WN,SJC,LAS,1,0
WN,SJC,LAX,1,0
WN,SJC,MCO,1,0
WN,SJC,MDW,1,0
WN,SJC,ONT,1,0
WN,SJC,PDX,1,0
WN,SJC,PHX,1,0
WN,SJC,RNO,1,0
WN,SJC,SAN,1,0
WN,SJC,SEA,1,0
WN,SJC,SLC,1,0
WN,SJC,SNA,1,0
WN,SJC,STL,1,0
WN,SJC,TUS,1,0
WN,SJU,BWI,1,0
WN,SJU,FLL,1,0
WN,SJU,MCO,1,0
WN,SJU,MDW,1,0
WN,SJU,TPA,1,0
WN,SLC,BUR,1,0
WN,SLC,BWI,1,0
WN,SLC,DAL,1,0
WN,SLC,DEN,1,0
WN,SLC,HOU,1,0
WN,SLC,LAS,1,0
WN,SLC,LAX,1,0
WN,SLC,MDW,1,0
WN,SLC,OAK,1,0
WN,SLC,PHX,1,0
WN,SLC,SAN,1,0
WN,SLC,SJC,1,0
WN,SLC,SMF,1,0
WN,SMF,AUS,1,0
WN,SMF,BOI,1,0
WN,SMF,BUR,1,0
WN,SMF,BWI,1,0
WN,SMF,DAL,1,0
WN,SMF,DEN,1,0
WN,SMF,GEG,1,0
WN,SMF,LAS,1,0
WN,SMF,LAX,1,0
WN,SMF,LGB,1,0
WN,SMF,MCO,1,0
WN,SMF,MDW,1,0
WN,SMF,MSY,1,0
WN,SMF,ONT,1,0
WN,SMF,PDX,1,0
WN,SMF,PHX,1,0
WN,SMF,SAN,1,0
WN,SMF,SEA,1,0
WN,SMF,SLC,1,0
WN,SMF,SNA,1,0
WN,SMF,STL,1,0
WN,SNA,DAL,1,0
WN,SNA,DEN,1,0
WN,SNA,HOU,1,0
WN,SNA,LAS,1,0
WN,SNA,OAK,1,0
WN,SNA,PHX,1,0
WN,SNA,SJC,1,0
WN,SNA,SMF,1,0
WN,STL,ATL,1,0
WN,STL,AUS,1,0
WN,STL,BDL,1,0
WN,STL,BNA,1,0
WN,STL,BOS,1,0
WN,STL,BWI,1,0
WN,STL,CLE,1,0
WN,STL,CMH,1,0
WN,STL,DAL,1,0
WN,STL,DCA,1,0
WN,STL,DEN,1,0
WN,STL,DSM,1,0
WN,STL,DTW,1,0
WN,STL,EWR,1,0
WN,STL,FLL,1,0
WN,STL,HOU,1,0
WN,STL,ICT,1,0
WN,STL,LAS,1,0
WN,STL,LAX,1,0
WN,STL,LGA,1,0
WN,STL,LIT,1,0
WN,STL,MCI,1,0
WN,STL,MCO,1,0
WN,STL,MDW,1,0
WN,STL,MKE,1,0
WN,STL,MSP,1,0
WN,STL,MSY,1,0
WN,STL,OAK,1,0
WN,STL,OKC,1,0
WN,STL,OMA,1,0
WN,STL,PDX,1,0
WN,STL,PHL,1,0
WN,STL,PHX,1,0
WN,STL,PIT,1,0
WN,STL,RDU,1,0
WN,STL,RSW,1,0
WN,STL,SAN,1,0
WN,STL,SAT,1,0
WN,STL,SEA,1,0
WN,STL,SFO,1,0
WN,STL,SJC,1,0
WN,STL,SMF,1,0
WN,STL,TPA,1,0
WN,STL,TUL,1,0
WN,TPA,ALB,1,0
WN,TPA,ATL,1,0
WN,TPA,AUS,1,0
WN,TPA,BDL,1,0
WN,TPA,BHM,1,0
WN,TPA,BNA,1,0
WN,TPA,BUF,1,0
WN,TPA,BWI,1,0
WN,TPA,CMH,1,0
WN,TPA,DAL,1,0
WN,TPA,DCA,1,0
WN,TPA,DEN,1,0
WN,TPA,FLL,1,0
WN,TPA,HOU,1,0
WN,TPA,IND,1,0
WN,TPA,ISP,1,0
WN,TPA,LAS,1,0
WN,TPA,LAX,1,0
WN,TPA,LGA,1,0
WN,TPA,MCI,1,0
WN,TPA,MDW,1,0
WN,TPA,MEM,1,0
WN,TPA,MHT,1,0
WN,TPA,MKE,1,0
WN,TPA,MSY,1,0
WN,TPA,PHL,1,0
WN,TPA,PHX,1,0
WN,TPA,PIT,1,0
WN,TPA,PVD,1,0
WN,TPA,RDU,1,0
WN,TPA,ROC,1,0
WN,TPA,SAN,1,0
WN,TPA,SAT,1,0
WN,TPA,SDF,1,0
WN,TPA,SJU,1,0
WN,TPA,STL,1,0
WN,TUL,DAL,1,0
WN,TUL,DEN,1,0
WN,TUL,HOU,1,0
WN,TUL,LAS,1,0
WN,TUL,PHX,1,0
WN,TUL,STL,1,0
WN,TUS,DEN,1,0
WN,TUS,LAS,1,0
WN,TUS,LAX,1,0
WN,TUS,MDW,1,0
WN,TUS,SAN,1,0
WN,TUS,SJC,1,0
G4,AVL,FLL,1,0
G4,FLL,CVG,1,0
G4,AZA,FSD,1,0
G4,PGD,DSM,1,0
G4,AZA,BLI,1,0
G4,PIT,PGD,1,0
G4,SFB,BIS,1,0
G4,SRQ,CVG,1,0
G4,LAX,MFR,1,0
G4,PSP,BLI,1,0
G4,GRR,SFB,1,0
G4,MSY,CVG,1,0
G4,AZA,FAR,1,0
G4,PGD,FWA,1,0
G4,SFB,MDT,1,0
G4,PGD,LCK,1,0
G4,PIE,CVG,1,0
G4,PGD,SBN,1,0
G4,PGD,IND,1,0
G4,BLV,PGD,1,0
G4,LAS,CVG,1,0
G4,SFB,TUL,1,0
G4,SDF,PGD,1,0
G4,SFB,AVL,1,0
G4,PBG,PIE,1,0
G4,AZA,PVU,1,0
G4,PIE,TOL,1,0
G4,LAX,BLI,1,0
G4,SFB,BGR,1,0
G4,BLV,VPS,1,0
G4,LEX,FLL,1,0
G4,GRR,PGD,1,0
G4,IND,SFB,1,0
G4,FLL,PBG,1,0
G4,BLI,LAX,1,0
G4,AZA,PSC,1,0
G4,PGD,SDF,1,0
G4,SFB,ATW,1,0
G4,PGD,PIT,1,0
G4,USA,FLL,1,0
G4,SBN,PGD,1,0
G4,FLL,AVL,1,0
G4,MDT,SFB,1,0
G4,CVG,SRQ,1,0
G4,BLI,PSP,1,0
G4,BGR,PIE,1,0
G4,IND,PIE,1,0
G4,FNT,SFB,1,0
G4,IAG,PIE,1,0
G4,OAK,EUG,1,0
G4,SGF,LAX,1,0
G4,AZA,GFK,1,0
G4,PIE,PBG,1,0
G4,PGD,BLV,1,0
G4,BLI,AZA,1,0
G4,IDA,AZA,1,0
G4,OAK,BLI,1,0
G4,BIS,SFB,1,0
G4,CVG,MSY,1,0
G4,PIE,IAG,1,0
G4,IND,PGD,1,0
G4,SFB,BMI,1,0
G4,PGD,PVD,1,0
G4,SFB,GRR,1,0
G4,CVG,SFB,1,0
G4,GFK,AZA,1,0
G4,MDT,PGD,1,0
G4,LAS,RNO,1,0
G4,PIE,SGF,1,0
G4,PIE,USA,1,0
G4,IND,SRQ,1,0
G4,SFB,MLI,1,0
G4,AVL,SFB,1,0
G4,PIE,BGR,1,0
G4,TUL,SFB,1,0
G4,ABE,PIE,1,0
OH,CLT,CRW,1,0
OH,AVP,CLT,1,0
OH,CLT,AVP,1,0
OH,EVV,CLT,1,0
OH,CLT,EWN,1,0
OH,EWN,CLT,1,0
OH,DCA,DSM,1,0
OH,JFK,DCA,1,0
OH,TOL,CLT,1,0
OH,CLT,PNS,1,0
OH,IND,DCA,1,0
OH,DCA,CAK,1,0
OH,CHA,DCA,1,0
OH,CLT,PIA,1,0
OH,PIA,CLT,1,0
OH,CAE,DCA,1,0
OH,CLT,DAY,1,0
OH,CLT,TUL,1,0
OH,TUL,CLT,1,0
OH,GNV,CLT,1,0
OH,ATL,CLT,1,0
OH,CLT,ATL,1,0
OH,TYS,CLT,1,0
OH,ILM,CLT,1,0
OH,PHL,ILM,1,0
OH,CLT,CMH,1,0
OH,CLT,MCI,1,0
OH,MCI,CLT,1,0
OH,BNA,DCA,1,0
OH,DCA,BNA,1,0
OH,CRW,PHL,1,0
OH,JAN,DCA,1,0
OH,DCA,CRW,1,0
OH,BNA,CLT,1,0
OH,CLT,BNA,1,0
OH,PHL,GSP,1,0
OH,CLT,EVV,1,0
OH,CLT,ILM,1,0
OH,CLT,HPN,1,0
OH,DCA,ROC,1,0
OH,ROC,DCA,1,0
OH,HPN,CLT,1,0
OH,DCA,GRR,1,0
OH,GRR,DCA,1,0
OH,DSM,DCA,1,0
OH,DCA,ALB,1,0
OH,DCA,MHT,1,0
OH,MHT,DCA,1,0
OH,DAY,ORD,1,0
OH,GSO,PHL,1,0
OH,PHL,GSO,1,0
OH,ILM,PHL,1,0
OH,CAK,PHL,1,0
OH,CLT,TOL,1,0
OH,DCA,JFK,1,0
OH,CVG,DCA,1,0
OH,DAY,LGA,1,0
OH,ORF,LGA,1,0
OH,CLT,MDT,1,0
OH,MDT,CLT,1,0
OH,DCA,JAN,1,0
OH,CMH,CLT,1,0
OH,DCA,DAY,1,0
OH,DAY,DCA,1,0
OH,STL,ORD,1,0
OH,CLT,SRQ,1,0
OH,SRQ,CLT,1,0
OH,STL,PHL,1,0
OH,PHL,BHM,1,0
OH,PNS,DCA,1,0
OH,TRI,CLT,1,0
OH,CAK,DCA,1,0
OH,MYR,PHL,1,0
OH,PHL,CAK,1,0
OH,BTV,DCA,1,0
OH,DCA,BTV,1,0
OH,CHS,DCA,1,0
OH,CLT,TRI,1,0
OH,LEX,CLT,1,0
OH,ORD,LEX,1,0
OH,LEX,ORD,1,0
OH,JFK,PIT,1,0
B6,FLL,JFK,1,0
B6,JFK,SJU,1,0
B6,SJU,JFK,1,0
B6,FLL,EWR,1,0
B6,FLL,LAS,1,0
B6,LAS,FLL,1,0
B6,LGB,JFK,1,0
B6,SFO,JFK,1,0
B6,JFK,BOS,1,0
B6,BOS,SAN,1,0
B6,SAN,BOS,1,0
B6,BOS,PBI,1,0
B6,PBI,BOS,1,0
B6,JFK,LAX,1,0
B6,LAX,JFK,1,0
B6,TPA,JFK,1,0
B6,EWR,MCO,1,0
B6,MCO,EWR,1,0
B6,BTV,JFK,1,0
B6,JFK,BTV,1,0
B6,LGB,RNO,1,0
B6,RNO,LGB,1,0
B6,BOS,SAV,1,0
B6,SAV,BOS,1,0
B6,BOS,MCO,1,0
B6,MCO,BOS,1,0
B6,JFK,PBI,1,0
B6,PBI,JFK,1,0
B6,BOS,DCA,1,0
B6,IAD,BOS,1,0
B6,BOS,IAD,1,0
B6,BOS,SJU,1,0
B6,PBI,LGA,1,0
B6,JFK,SEA,1,0
B6,JFK,ABQ,1,0
B6,ABQ,JFK,1,0
B6,BOS,FLL,1,0
B6,JFK,SLC,1,0
B6,SLC,JFK,1,0
B6,MSY,JFK,1,0
B6,RNO,JFK,1,0
B6,JFK,RNO,1,0
B6,BUF,MCO,1,0
B6,ALB,FLL,1,0
B6,FLL,ALB,1,0
B6,JFK,SAN,1,0
B6,SAN,JFK,1,0
B6,JFK,DEN,1,0
B6,DEN,JFK,1,0
B6,LAX,FLL,1,0
B6,FLL,LAX,1,0
B6,JFK,BUF,1,0
B6,JFK,ORD,1,0
B6,PWM,JFK,1,0
B6,JFK,PWM,1,0
B6,BOS,ORD,1,0
B6,ORD,BOS,1,0
B6,JFK,SYR,1,0
B6,BOS,JFK,1,0
B6,ALB,MCO,1,0
B6,MCO,ALB,1,0
B6,BWI,BOS,1,0
B6,RSW,JFK,1,0
B6,MCO,LAX,1,0
B6,LAX,MCO,1,0
B6,SFO,BOS,1,0
B6,JFK,PHX,1,0
B6,PHX,JFK,1,0
B6,CHS,DCA,1,0
B6,OAK,LGB,1,0
B6,LGB,OAK,1,0
B6,JFK,PSP,1,0
B6,PSP,JFK,1,0
B6,PHL,BOS,1,0
B6,JFK,SMF,1,0
B6,SMF,JFK,1,0
B6,JFK,SRQ,1,0
B6,SRQ,JFK,1,0
B6,BOS,RSW,1,0
B6,JFK,OAK,1,0
B6,OAK,JFK,1,0
B6,FLL,BOS,1,0
B6,SJU,BDL,1,0
B6,BOS,LAS,1,0
B6,LAS,BOS,1,0
B6,LAS,LGB,1,0
B6,LGB,LAS,1,0
B6,FLL,BNA,1,0
B6,BNA,FLL,1,0
B6,ROC,JFK,1,0
B6,TPA,BOS,1,0
B6,BWI,FLL,1,0
B6,BOS,SEA,1,0
B6,MCO,LGA,1,0
B6,LGA,MCO,1,0
B6,JFK,FLL,1,0
B6,EWR,FLL,1,0
B6,JFK,LGB,1,0
B6,CLT,JFK,1,0
B6,JFK,CLT,1,0
B6,JFK,TPA,1,0
B6,SLC,LGB,1,0
B6,LGB,SLC,1,0
B6,MCO,BDL,1,0
B6,PBI,EWR,1,0
B6,SEA,JFK,1,0
B6,SMF,LGB,1,0
B6,LGB,SMF,1,0
B6,FLL,LGA,1,0
B6,BDL,SJU,1,0
B6,FLL,SFO,1,0
B6,SFO,FLL,1,0
B6,HOU,JFK,1,0
B6,JFK,MCO,1,0
B6,JFK,ROC,1,0
B6,BOS,LAX,1,0
B6,LAX,BOS,1,0
B6,DCA,BOS,1,0
B6,FLL,BWI,1,0
B6,SYR,JFK,1,0
B6,FLL,SLC,1,0
B6,SLC,FLL,1,0
B6,JFK,RSW,1,0
B6,MCO,ORH,1,0
B6,BOS,SFO,1,0
B6,SJU,STX,1,0
B6,STX,SJU,1,0
B6,TPA,DCA,1,0
B6,ONT,JFK,1,0
B6,JFK,ONT,1,0
B6,BUR,JFK,1,0
B6,JFK,BUR,1,0
B6,LGA,FLL,1,0
B6,SYR,BOS,1,0
B6,PHL,FLL,1,0
B6,FLL,PHL,1,0
B6,BOS,RIC,1,0
B6,BOS,TPA,1,0
B6,JFK,DAB,1,0
B6,HPN,MCO,1,0
B6,ATL,BOS,1,0
B6,BOS,ATL,1,0
B6,MSY,BOS,1,0
B6,BOS,MSY,1,0
B6,BOS,LGB,1,0
B6,JFK,SFO,1,0
B6,DCA,PBI,1,0
B6,BDL,PBI,1,0
B6,CLE,BOS,1,0
B6,BOS,CLE,1,0
B6,SWF,MCO,1,0
B6,BOS,PHL,1,0
B6,FLL,BDL,1,0
B6,LGA,PBI,1,0
B6,SJU,BOS,1,0
B6,RSW,BOS,1,0
B6,ATL,FLL,1,0
B6,FLL,ATL,1,0
B6,BOS,SJC,1,0
B6,SJC,BOS,1,0
B6,PVD,MCO,1,0
B6,MCO,PVD,1,0
B6,JFK,JAX,1,0
B6,JAX,JFK,1,0
B6,DCA,RSW,1,0
B6,RSW,DCA,1,0
B6,MCO,JFK,1,0
B6,BUF,LAX,1,0
B6,LAX,BUF,1,0
B6,BOS,DEN,1,0
B6,DEN,BOS,1,0
B6,SEA,BOS,1,0
B6,DAB,JFK,1,0
B6,BUF,JFK,1,0
B6,LGB,BOS,1,0
B6,FLL,AUS,1,0
B6,AUS,FLL,1,0
B6,BOS,BUF,1,0
B6,FLL,SAN,1,0
B6,SAN,FLL,1,0
B6,BDL,TPA,1,0
B6,SWF,FLL,1,0
B6,FLL,SWF,1,0
B6,BDL,MCO,1,0
B6,EWR,PBI,1,0
B6,TPA,HPN,1,0
B6,DCA,TPA,1,0
B6,ORD,FLL,1,0
B6,FLL,SJU,1,0
B6,SJU,FLL,1,0
B6,FLL,ORD,1,0
B6,EWR,TPA,1,0
B6,TPA,EWR,1,0
B6,JFK,MSY,1,0
B6,JFK,HOU,1,0
B6,DCA,JAX,1,0
B6,PHX,BOS,1,0
B6,BOS,PHX,1,0
B6,JFK,LAS,1,0
B6,RSW,EWR,1,0
B6,MCO,BQN,1,0
B6,BQN,MCO,1,0
B6,BOS,LGA,1,0
B6,LGA,BOS,1,0
B6,PBI,DCA,1,0
B6,RIC,FLL,1,0
B6,FLL,RIC,1,0
B6,BOS,SLC,1,0
B6,SLC,BOS,1,0
B6,SYR,MCO,1,0
B6,MCO,SYR,1,0
B6,CLE,FLL,1,0
B6,FLL,CLE,1,0
B6,MCO,PSE,1,0
B6,PSE,MCO,1,0
B6,JFK,SJC,1,0
B6,SJC,JFK,1,0
B6,ORH,JFK,1,0
B6,JFK,ORH,1,0
B6,RIC,BOS,1,0
B6,BDL,DCA,1,0
B6,DFW,BOS,1,0
B6,JAX,DCA,1,0
B6,JFK,ATL,1,0
B6,ATL,JFK,1,0
B6,DCA,MCO,1,0
B6,MCO,DCA,1,0
B6,BOS,BWI,1,0
B6,MCO,SJU,1,0
B6,BOS,SRQ,1,0
B6,JFK,PSE,1,0
B6,PSE,JFK,1,0
B6,LAS,JFK,1,0
B6,AUS,JFK,1,0
B6,JFK,AUS,1,0
B6,MCO,SLC,1,0
B6,SLC,MCO,1,0
B6,EWR,RSW,1,0
B6,HPN,FLL,1,0
B6,FLL,HPN,1,0
B6,BUF,BOS,1,0
B6,SJC,LGB,1,0
B6,LGB,SJC,1,0
B6,BQN,JFK,1,0
B6,JFK,BQN,1,0
B6,JFK,SAV,1,0
B6,SAV,JFK,1,0
B6,BOS,SYR,1,0
B6,MCO,SWF,1,0
B6,JFK,RDU,1,0
B6,RDU,JFK,1,0
B6,DCA,CHS,1,0
B6,BDL,RSW,1,0
B6,RSW,BDL,1,0
B6,ORD,JFK,1,0
B6,HOU,BOS,1,0
B6,SJU,MCO,1,0
B6,SRQ,BOS,1,0
B6,FLL,LGB,1,0
B6,LGB,FLL,1,0
B6,BDL,FLL,1,0
B6,RIC,MCO,1,0
B6,MCO,RIC,1,0
B6,RDU,BOS,1,0
B6,LGB,SEA,1,0
B6,SEA,LGB,1,0
B6,JAX,FLL,1,0
B6,FLL,JAX,1,0
B6,BOS,HOU,1,0
B6,STT,SJU,1,0
B6,SJU,STT,1,0
B6,AUS,BOS,1,0
B6,BOS,AUS,1,0
B6,SJU,TPA,1,0
B6,PBI,HPN,1,0
B6,SYR,FLL,1,0
B6,FLL,SYR,1,0
B6,FLL,BQN,1,0
B6,BQN,FLL,1,0
B6,DCA,BDL,1,0
B6,BOS,JAX,1,0
B6,BOS,DFW,1,0
B6,PDX,LGB,1,0
B6,RDU,FLL,1,0
B6,FLL,RDU,1,0
B6,FLL,CHS,1,0
B6,CHS,FLL,1,0
B6,LGB,SFO,1,0
B6,BOS,DTW,1,0
B6,PBI,BDL,1,0
B6,MCO,ATL,1,0
B6,TPA,SJU,1,0
B6,ATL,MCO,1,0
B6,FLL,PVD,1,0
B6,PVD,FLL,1,0
B6,JFK,PDX,1,0
B6,PDX,JFK,1,0
B6,JAX,BOS,1,0
B6,BWI,MCO,1,0
B6,MCO,BWI,1,0
B6,SFO,LGB,1,0
B6,BOS,CLT,1,0
B6,CLT,BOS,1,0
B6,HPN,RSW,1,0
B6,RSW,HPN,1,0
B6,JFK,CHS,1,0
B6,CHS,JFK,1,0
B6,DCA,FLL,1,0
B6,EWR,BOS,1,0
B6,BOS,PIT,1,0
B6,PIT,BOS,1,0
B6,EWR,SJU,1,0
B6,SJU,EWR,1,0
B6,MCO,HPN,1,0
B6,JFK,IAD,1,0
B6,IAD,JFK,1,0
B6,DTW,BOS,1,0
B6,DCA,SJU,1,0
B6,SJU,DCA,1,0
B6,FLL,DCA,1,0
B6,BOS,RDU,1,0
B6,LGB,AUS,1,0
B6,AUS,LGB,1,0
B6,MSY,FLL,1,0
B6,FLL,MSY,1,0
B6,HPN,TPA,1,0
B6,TPA,BDL,1,0
B6,HPN,PBI,1,0
B6,MCO,BUF,1,0
B6,FLL,DTW,1,0
B6,BOS,CHS,1,0
B6,CHS,BOS,1,0
B6,BOS,EWR,1,0
B6,BOS,MSP,1,0
B6,MSP,BOS,1,0
B6,LGB,PDX,1,0
B6,ORH,MCO,1,0
B6,BNA,BOS,1,0
B6,BOS,BNA,1,0
B6,PIT,FLL,1,0
B6,FLL,PIT,1,0
B6,ORH,FLL,1,0
B6,FLL,ORH,1,0
B6,DTW,FLL,1,0
B6,BUR,BOS,1,0
B6,BOS,BUR,1,0
B6,AUS,MCO,1,0
B6,MCO,AUS,1,0
B6,BUF,FLL,1,0
B6,FLL,BUF,1,0
B6,BOS,SMF,1,0
B6,SMF,BOS,1,0
NK,FLL,ORD,1,0
NK,ORD,DEN,1,0
NK,ATL,MSY,1,0
NK,MSP,ATL,1,0
NK,MSY,LAS,1,0
NK,DFW,PHL,1,0
NK,FLL,CMH,1,0
NK,OAK,LAX,1,0
NK,LAX,MSY,1,0
NK,MSY,TPA,1,0
NK,PIT,RSW,1,0
NK,RSW,PIT,1,0
NK,LAS,PHL,1,0
NK,LAX,ATL,1,0
NK,ATL,LAX,1,0
NK,TPA,BDL,1,0
